date,state_name,state_code,district_name,district_code,awc_infra_dws,awc_infra_fun_toilets,awc_infra_own_buil,aadhar_verf_benf,adolescent_girls,awc_open_1day,awc_open_21day,aww,awc,children_0_6_months,children_3_6_years,children_6months_3years,children_awc_21days,children_3_6_years_nonschool,children_3_6_years_school,elgb_benef,health_id_created,hcm_1_6days,hcm_15_20days,hcm_7_14days,hcm_atleast_1day,hcm_atleast_15days,hcm_atleast_21days,lact_mothers,pregnant_women,project,sector,thm_atleast_1day,thm_atleast_21days
01-05-2023,Maharashtra,27,Jalna,479,854,1247,1296,160073,0,2103,1373,2154,2179,6613,82912,69091,30426,81423,1489,176847,639,14213,13611,12573,69439,42653,29042,7548,10683,13,76,53780,53701
01-05-2023,Maharashtra,27,Kolhapur,480,1943,2038,1853,235015,0,4368,3977,4375,4404,12776,114539,88628,40062,105312,9227,243207,900,18029,14286,16156,88172,53987,39701,13544,13720,18,165,101286,101148
01-05-2023,Maharashtra,27,Latur,481,689,838,993,160813,0,2344,1207,2567,2588,6991,77357,68684,19604,72303,5054,171466,144,14539,10409,12265,56160,29356,18947,7720,10714,14,97,40371,40347
01-05-2023,Maharashtra,27,Mumbai,482,225,141,5,66509,0,904,604,925,927,2131,37030,27407,17560,34739,2291,71553,68,5062,4634,4946,32446,22438,17804,2254,2731,5,37,11405,11402
01-05-2023,Maharashtra,27,Mumbai Suburban,483,1126,738,19,326345,0,3942,2534,4200,4220,10731,182095,137241,67930,171740,10355,356801,5573,24803,21139,23483,138058,89772,68633,11853,14881,28,169,52580,52570
01-05-2023,Maharashtra,27,Nagpur,484,1204,1225,816,211298,0,3104,1209,3375,3406,9168,105270,89476,24271,93041,12229,230191,389,17072,9391,10400,61007,33535,24144,11115,15162,19,129,38204,38198
01-05-2023,Maharashtra,27,Nanded,485,217,182,330,252160,0,3920,2255,4106,4166,10366,133602,111718,51104,125275,8327,285876,430,20127,20438,20855,112141,71159,50721,11940,18250,19,135,75341,75128
01-05-2023,Maharashtra,27,Nandurbar,486,630,727,1224,191115,0,2530,1863,2512,2551,10681,88794,77469,46418,86438,2356,201522,817,11464,14585,11167,83019,60388,45803,10421,14157,12,95,61072,61008
01-05-2023,Maharashtra,27,Nashik,487,1668,1866,2201,420995,0,5350,3176,5619,5712,19416,212783,175960,55900,201792,10991,454405,693,38531,24545,27902,145231,78798,54253,21099,25147,29,206,119681,119610
01-05-2023,Maharashtra,27,Osmanabad,488,426,644,805,125907,0,2015,1241,2014,2033,6494,59831,51137,20959,54683,5148,133310,398,9960,7931,8773,47338,28605,20674,6844,9004,11,71,41270,41256
01-05-2023,Maharashtra,27,Palghar,665,952,1109,1399,200154,0,3026,1612,3160,3183,7772,101757,79804,17450,100725,1032,206981,60,20073,12778,15449,65198,29676,16898,8386,9262,13,104,36540,36525
01-05-2023,Maharashtra,27,Parbhani,489,1007,1110,1292,112213,0,1517,677,1824,1841,4212,61716,48014,12371,57344,4372,126739,313,11252,7470,8250,40582,21080,13610,5163,7634,12,69,21175,21111
01-05-2023,Maharashtra,27,Pune,490,3382,3689,3568,431895,0,5867,4225,5975,6084,19000,217811,178298,32773,191282,26529,458463,1951,37877,17467,21654,112040,52509,35042,20705,22649,31,219,141136,141077
01-05-2023,Maharashtra,27,Raigad,491,1202,1399,1642,142499,0,3172,2357,3148,3261,6748,73048,56648,24285,67080,5968,151775,242,9950,7989,8043,50119,32126,24137,7126,8205,17,107,41463,41384
01-05-2023,Maharashtra,27,Ratnagiri,492,1370,1607,1464,75447,0,2923,1889,2942,2972,4046,39654,27287,4012,35406,4248,79357,665,7341,2117,3470,16887,6076,3959,4100,4270,13,94,21404,21208
01-05-2023,Maharashtra,27,Sangli,493,1445,1876,1830,170938,0,3054,2367,3080,3108,8960,89989,70477,37938,79635,10354,189168,2520,10350,9662,10376,68839,48113,38451,9223,10519,14,106,54962,54932
01-05-2023,Maharashtra,27,Satara,494,2082,2512,2298,170293,0,4830,3693,4861,4922,8583,85688,67408,18551,77406,8282,179831,442,16062,9700,12527,56815,28226,18526,8949,9203,19,161,56521,56505
01-05-2023,Maharashtra,27,Sindhudurg,495,432,491,572,33670,0,1564,740,1578,1592,1562,17398,11692,1188,15843,1555,34252,170,3882,583,1088,6717,1747,1164,1687,1913,8,49,7605,7526
01-05-2023,Maharashtra,27,Solapur,496,1928,1952,2349,309817,0,4659,3297,4688,4735,12705,157267,123745,38357,151669,5598,323139,534,31662,19596,23159,112290,57469,37873,13713,15709,20,151,95820,95726
01-05-2023,Maharashtra,27,Thane,497,796,673,310,262246,0,3226,1894,3687,3750,8774,156180,117236,40331,147248,8932,305257,805,24515,16082,17868,100068,57685,41603,9663,13404,20,138,46525,46512
01-05-2023,Maharashtra,27,Wardha,498,449,501,730,78665,0,1579,699,1613,1625,4056,39438,31176,8128,37719,1719,84430,840,6408,3368,4120,21888,11360,7992,4200,5560,10,58,17419,17412
01-05-2023,Maharashtra,27,Washim,499,278,325,574,98272,0,1190,934,1193,1196,5277,46489,40441,15800,45161,1328,104991,175,7880,7427,7416,38183,22887,15460,5559,7225,7,44,41365,41345
01-05-2023,Maharashtra,27,Yavatmal,500,300,376,626,202751,0,2959,2119,2999,3024,10170,101013,83061,34318,99425,1588,219207,538,17143,15977,16193,82926,49590,33613,10515,14448,17,105,77122,77088
01-05-2023,Manipur,14,Bishnupur,252,202,362,411,28467,0,969,0,972,972,1036,15768,9752,0,15596,172,28759,167,14188,0,0,14188,0,0,1006,1197,2,36,2292,1841
01-05-2023,Manipur,14,Chandel,253,76,106,68,7653,0,558,0,587,593,316,4384,3032,0,4156,228,8345,20,3634,0,1,3635,0,0,260,353,3,16,503,502
01-05-2023,Manipur,14,Churachandpur,254,50,81,90,23224,0,843,0,959,959,779,13136,10084,0,12793,343,25360,16,10265,0,0,10265,0,0,692,669,7,33,2460,2414
01-05-2023,Manipur,14,Imphal East,255,111,256,435,51243,0,2195,2,2202,2202,2198,26980,18334,18,26815,165,51811,134,21357,4,20,21399,22,18,2160,2139,3,79,8636,8480
01-05-2023,Manipur,14,Imphal West,256,108,317,395,32478,0,1287,1,1296,1296,1352,16894,11721,4,16657,237,32765,99,12769,0,0,12773,4,4,1315,1483,2,47,5302,4887
01-05-2023,Manipur,14,Jiribam,713,11,9,84,5732,0,237,14,242,245,278,3337,2468,91,3126,211,6486,119,2499,126,148,2863,216,90,230,173,1,8,1148,1148
01-05-2023,Manipur,14,Kakching,711,22,97,176,14336,0,497,1,499,499,428,8230,5032,0,8191,39,14563,10,7442,0,28,7470,0,0,428,445,1,18,347,295
01-05-2023,Manipur,14,Kamjong,717,10,13,17,4816,0,379,0,395,398,179,3445,2190,0,3214,231,6149,9,2642,0,3,2645,0,0,162,173,3,11,511,496
01-05-2023,Manipur,14,Kangpokpi,712,173,160,135,22235,0,708,0,721,721,705,12297,8663,0,11229,1068,22941,40,10705,0,0,10705,0,0,615,661,3,25,2519,2346
01-05-2023,Manipur,14,Noney,714,35,74,39,2695,0,147,0,182,182,155,2568,1787,0,2320,248,4766,45,1285,0,9,1294,0,0,113,143,2,6,117,71
01-05-2023,Manipur,14,Pherzawl,715,7,10,48,7121,0,254,8,288,288,186,4150,3150,145,4029,121,7790,3,2693,161,358,3317,266,105,159,145,3,11,524,520
01-05-2023,Manipur,14,Senapati,257,32,39,102,16647,0,700,4,710,710,825,8453,6550,32,7593,860,17483,47,6481,40,107,6660,72,32,748,907,3,21,1374,1234
01-05-2023,Manipur,14,Tamenglong,258,27,26,49,9487,0,442,0,469,469,333,7027,5060,0,6512,515,13055,50,4453,47,111,4611,47,0,307,328,3,14,612,578
01-05-2023,Manipur,14,Tengnoupal,716,30,39,54,6829,0,360,0,377,377,247,3949,2817,0,3690,259,7499,10,3143,0,4,3147,0,0,213,273,2,10,1039,1038
01-05-2023,Manipur,14,Thoubal,259,157,435,385,33439,0,943,1,943,947,1109,18057,12467,0,17989,68,33891,16,15284,45,32,15361,45,0,1101,1157,2,36,5574,5271
01-05-2023,Manipur,14,Ukhrul,260,55,54,88,15125,0,635,5,651,651,588,8404,6243,33,8105,299,16209,18,7174,92,85,7382,123,31,488,486,3,20,1893,1681
01-05-2023,Meghalaya,17,East Garo Hills,273,70,59,99,1418,0,403,300,404,404,686,13808,8667,8117,13356,452,24077,28,1733,1992,1557,12804,9514,7522,501,415,3,15,62,54
01-05-2023,Meghalaya,17,East Jaintia Hills,657,15,81,81,4211,0,229,186,231,231,1251,12171,8379,4891,11679,492,23413,1,818,1989,1127,11231,9286,7297,864,748,2,9,972,272
01-05-2023,Meghalaya,17,East Khasi Hills,274,439,768,688,26204,0,1274,879,1286,1286,4045,51331,35542,21641,43097,8234,96485,10,5543,8967,7312,43630,30775,21808,2996,2571,9,49,4461,2202
01-05-2023,Meghalaya,17,North Garo Hills,656,94,50,175,6346,0,391,294,391,391,834,11869,7998,7631,11587,282,21838,7,1325,1742,1344,11984,9315,7573,589,548,2,11,109,6
01-05-2023,Meghalaya,17,Ri Bhoi,276,174,264,328,14740,0,519,354,520,520,1515,20026,14543,10081,18201,1825,38488,2,2070,3458,2914,18506,13522,10064,1305,1099,3,19,2948,1520
01-05-2023,Meghalaya,17,South Garo Hills,277,21,72,94,11488,0,330,265,330,330,787,10607,7102,6563,8893,1714,19843,63,1245,1663,1333,10776,8198,6535,661,686,4,11,82,55
01-05-2023,Meghalaya,17,South West Garo Hills,663,107,104,296,23271,0,422,414,422,422,1364,12239,9016,9692,10489,1750,24987,4,859,1338,799,12633,10975,9637,1267,1101,2,15,4075,2187
01-05-2023,Meghalaya,17,South West Khasi Hills,658,50,124,144,4392,0,227,98,241,241,821,8444,6287,2022,5931,2513,16580,4,1507,1329,1137,5905,3261,1932,503,525,2,9,393,234
01-05-2023,Meghalaya,17,West Garo Hills,278,111,204,587,56859,0,1058,957,1058,1058,3463,37153,26086,25137,30725,6428,72909,10,3010,4419,2794,35191,29387,24968,3222,2985,7,37,6419,4165
01-05-2023,Meghalaya,17,West Jaintia Hills,275,54,189,218,3451,0,427,343,428,428,2070,24769,17363,14370,21995,2774,46399,194,1232,4031,2126,22049,18691,14660,1158,1039,3,18,86,33
01-05-2023,Meghalaya,17,West Khasi Hills,279,19,70,79,7115,0,575,252,584,585,2344,28218,20020,6577,25244,2974,52675,7,5804,4796,5454,23116,11858,7062,1023,1070,4,21,134,74
01-05-2023,Mizoram,15,Aizawl,261,325,481,495,40105,0,544,451,544,544,2266,18684,16454,3328,17864,820,42328,3304,4418,3239,3799,14471,6254,3015,2198,2726,6,23,15124,12015
01-05-2023,Mizoram,15,Champhai,262,223,239,227,12925,0,275,224,275,275,796,6431,5844,2385,6155,276,14837,879,1252,921,1041,5486,3193,2272,767,999,4,13,5778,4319
01-05-2023,Mizoram,15,Kolasib,263,61,71,72,10009,0,137,120,137,137,534,4433,4148,1160,3883,550,10293,524,1170,626,756,3661,1735,1109,500,678,2,6,4879,4523
01-05-2023,Mizoram,15,Lawngtlai,264,77,125,209,12540,0,291,150,298,302,608,7217,5547,1939,6691,526,14385,411,1581,1409,1300,6062,3181,1772,486,527,4,10,1512,959
01-05-2023,Mizoram,15,Lunglei,265,157,200,268,15178,0,412,223,418,418,771,7990,6632,1666,7588,402,17099,1838,2035,1063,1036,5596,2525,1462,789,917,4,16,3226,2029
01-05-2023,Mizoram,15,Mamit,266,119,219,224,12804,0,282,262,281,282,689,5959,4997,2765,5710,249,13040,376,1301,721,868,5484,3315,2594,654,741,3,11,5304,3929
01-05-2023,Mizoram,15,Serchhip,268,120,150,154,6960,0,160,133,160,160,382,3184,2649,1128,3150,34,7115,700,472,757,527,2856,1857,1100,383,517,2,9,2752,2180
01-05-2023,Mizoram,15,Saiha,267,34,120,126,7533,0,125,72,126,126,297,3956,2954,1727,3939,17,7853,32,643,593,695,3584,2246,1653,279,367,2,5,2310,2018
01-05-2023,Nagaland,13,Dimapur,244,7,22,40,259,0,402,109,523,525,360,7121,3952,761,6477,644,11959,15,1596,289,598,2776,582,293,267,259,6,21,15,3
01-05-2023,Nagaland,13,Kiphire,614,3,3,6,12,0,124,0,201,204,53,2497,1125,0,2406,91,3789,1,233,0,49,282,0,0,63,51,3,8,0,0
01-05-2023,Nagaland,13,Kohima,245,5,11,16,108,0,316,7,430,431,182,5804,2548,27,5282,522,8786,5,1232,35,189,1474,53,18,136,116,5,17,3,0
01-05-2023,Nagaland,13,Longleng,615,6,6,10,25,0,109,1,150,162,86,1662,823,14,1530,132,2700,9,173,17,21,214,20,3,76,53,2,7,0,0
01-05-2023,Nagaland,13,Mokokchung,246,10,80,156,225,0,317,26,399,400,160,3297,1709,98,3084,213,5365,0,785,40,147,1014,82,42,117,82,6,17,0,0
01-05-2023,Nagaland,13,Mon,247,36,31,53,639,0,273,3,402,403,431,7689,3883,38,7171,518,12567,6,977,22,152,1189,60,38,365,199,6,16,0,0
01-05-2023,Nagaland,13,Peren,613,3,0,15,74,0,152,8,255,262,112,2194,1052,54,1975,219,3543,0,327,34,56,468,85,51,101,84,5,12,0,0
01-05-2023,Nagaland,13,Phek,248,12,20,34,277,0,289,12,391,392,293,5746,2907,23,5400,346,9421,1,1178,51,185,1414,51,0,252,223,6,18,0,0
01-05-2023,Nagaland,13,Tuensang,249,8,7,18,310,0,332,19,445,455,327,5379,2852,62,4483,896,9131,1,923,84,171,1225,131,47,359,214,8,20,0,0
01-05-2023,Nagaland,13,Wokha,250,9,9,31,90,0,243,6,358,358,139,2978,1476,27,2714,264,4780,3,565,47,81,712,66,19,89,98,5,15,0,0
01-05-2023,Nagaland,13,Zunheboto,251,6,5,16,179,0,273,5,384,388,279,3382,1842,30,2885,497,5955,0,465,22,85,572,22,0,224,228,8,16,0,0
01-05-2023,Odisha,21,Anugul,344,673,411,1092,119416,0,1683,1541,1677,1684,5258,54091,47333,23833,53234,857,120468,103,5509,5721,4058,38603,29036,23315,5679,8107,8,74,5839,5831
01-05-2023,Odisha,21,Bargarh,347,980,1064,1569,129644,0,2919,2767,2910,2919,6135,58780,50009,39377,57375,1405,130090,1048,4834,5144,3221,52293,44238,39094,6488,8678,13,127,26946,26760
01-05-2023,Odisha,21,Baleshwar,346,1418,1293,2030,211442,0,4211,3962,4200,4220,9321,94302,85842,65438,93452,850,212725,1520,7219,10810,6711,89241,75311,64501,9490,13770,15,155,11103,10748
01-05-2023,Odisha,21,Bhadrak,348,889,866,1457,138844,0,2433,2258,2417,2435,6077,63906,54467,32630,62492,1414,140590,767,7268,8325,5526,52770,39976,31651,6684,9456,8,94,44462,44182
01-05-2023,Odisha,21,Balangir,345,829,625,1490,169209,0,2766,2449,2765,2775,7098,79572,65180,40208,78650,922,171256,1381,10127,9973,7940,67323,49256,39283,7743,11663,14,116,1010,958
01-05-2023,Odisha,21,Boudh,349,212,211,568,44954,0,727,649,723,727,2242,20756,16544,10012,20463,293,45213,94,2148,2471,1801,16305,12356,9885,2303,3368,3,34,355,355
01-05-2023,Odisha,21,Cuttack,350,1357,1188,2409,194702,0,3318,3212,3300,3318,8627,89356,75543,47565,88043,1313,196226,927,7629,6511,4399,65500,53472,46961,9291,13409,16,121,11734,11726
01-05-2023,Odisha,21,Deogarh,351,174,222,409,30498,0,798,681,798,798,1214,14519,11535,9256,14419,100,30648,339,1383,1893,1183,13629,11063,9170,1236,2144,3,27,344,342
01-05-2023,Odisha,21,Dhenkanal,352,589,694,1022,106814,0,2220,1897,2216,2220,4918,46264,43718,25257,44216,2048,108571,566,5173,6323,4348,40524,31003,24680,5548,8123,8,84,4969,4273
01-05-2023,Odisha,21,Gajapati,353,1094,589,1491,65461,0,2434,1882,2430,2436,3269,30151,25706,19917,29869,282,66699,273,2250,4430,3837,30020,23933,19503,3335,4238,7,70,4824,4252
01-05-2023,Odisha,21,Ganjam,354,1484,2074,2371,364915,0,5158,4420,5138,5161,13324,158945,151287,89534,157514,1431,367753,511,18246,24589,18738,150014,113030,88441,17460,26737,24,210,62631,61975
01-05-2023,Odisha,21,Jagatsinghapur,355,791,883,1266,81316,0,1840,1831,1838,1840,3392,37732,31814,23875,32046,5686,81376,259,3434,1965,1556,30714,25724,23759,3497,4941,8,75,29273,29259
01-05-2023,Odisha,21,Jajapur,356,834,1037,1357,183493,0,2822,2320,2819,2826,8957,85383,70492,36155,84511,872,186778,497,11460,12093,9275,68565,47830,35737,9483,12463,11,107,20275,13957
01-05-2023,Odisha,21,Jharsuguda,357,462,557,755,43341,0,967,905,965,967,1787,20160,16555,8106,19938,222,43652,413,2221,2195,1535,13915,10159,7964,2014,3136,7,35,3435,3412
01-05-2023,Odisha,21,Kalahandi,358,736,592,1773,177621,0,2360,1973,2359,2362,9129,84466,65777,43515,84197,269,181078,588,10604,14669,11959,78261,55698,41029,9167,12539,14,95,1730,1697
01-05-2023,Odisha,21,Kendrapara,360,815,916,1660,119088,0,2147,1748,2133,2147,4376,54368,48238,24295,53692,676,119840,426,7941,7309,5698,44776,31137,23828,5019,7839,9,84,7227,6914
01-05-2023,Odisha,21,Khordha,362,723,802,1128,157042,0,2553,2289,2539,2554,7355,67728,63083,31989,67189,539,158246,1028,6897,8235,4915,51646,39834,31599,8203,11877,13,102,6281,6261
01-05-2023,Odisha,21,Kandhamal,359,625,488,1045,91040,0,2191,1758,2185,2197,4332,42169,35535,22391,41510,659,92573,268,4646,8564,6534,42037,30857,22293,4342,6195,12,72,20067,19992
01-05-2023,Odisha,21,Kendujhar,361,938,832,1741,198437,0,3346,2726,3342,3351,9366,92915,76337,54132,92131,784,200761,1055,10781,15148,9863,88696,68052,52904,9319,12824,14,123,10868,10832
01-05-2023,Odisha,21,Koraput,363,597,799,1614,177046,0,3389,2615,3367,3399,7822,82581,70060,45792,82399,182,180834,1945,8950,15244,10582,79759,60227,44983,8100,12271,15,125,10112,9788
01-05-2023,Odisha,21,Malkangiri,364,679,439,1102,79966,0,1320,1084,1317,1324,3901,36909,30951,19895,36809,100,81951,619,4215,6929,4559,34937,26163,19234,3869,6321,7,51,7658,7515
01-05-2023,Odisha,21,Mayurbhanj,365,990,1706,2700,248278,0,5138,4369,5113,5153,11014,114757,96478,66978,114068,689,250844,3576,11565,18640,12449,107728,83714,65074,10913,17682,26,168,4241,4093
01-05-2023,Odisha,21,Nabarangpur,366,495,542,808,167891,0,2324,1846,2320,2331,7662,80507,64108,32420,79935,572,172168,531,12454,14842,12666,71530,46410,31568,7546,12345,10,101,3884,3742
01-05-2023,Odisha,21,Nayagarh,367,407,637,711,81886,0,1583,1492,1567,1584,4185,37298,30576,21975,36728,570,82477,126,2975,3614,2085,30518,25458,21844,4382,6036,8,51,4093,4010
01-05-2023,Odisha,21,Nuapada,368,571,495,1106,77680,0,1406,1282,1389,1406,4071,36871,28890,23400,36768,103,79202,376,3332,4839,3020,34480,28128,23289,4200,5170,5,55,4770,4741
01-05-2023,Odisha,21,Puri,369,562,640,1132,120559,0,2598,2379,2551,2599,4794,54980,49530,29807,53755,1225,121963,888,6085,6357,4359,46197,35753,29396,5268,7391,12,107,12199,10109
01-05-2023,Odisha,21,Rayagada,370,554,441,972,120415,0,2039,1481,2029,2063,4608,59527,48306,33776,59096,431,125760,1882,6812,9906,7188,57349,43349,33443,5027,8292,11,72,2947,2819
01-05-2023,Odisha,21,Sonepur,372,167,186,512,56741,0,1556,1456,1542,1556,2932,24349,22424,15486,23242,1107,57305,261,1851,3160,1766,21981,18364,15204,3186,4414,6,57,1101,1078
01-05-2023,Odisha,21,Sambalpur,371,742,840,1040,87095,0,1885,1496,1880,1886,4212,40222,32993,14937,38990,1232,87843,190,4655,6152,4266,29628,20707,14555,4258,6158,10,71,7007,6888
01-05-2023,Odisha,21,Sundargarh,373,811,1367,1918,169653,0,3917,3432,3913,3918,8403,77902,63633,42796,74162,3740,170149,1893,5747,8697,5470,61835,50618,41921,8456,11755,21,148,2229,2179
01-05-2023,Puducherry,34,Karaikal,598,32,47,33,6611,0,172,153,170,172,373,1487,4680,711,1474,13,7825,23,276,186,123,1222,823,637,497,788,1,5,775,3
01-05-2023,Puducherry,34,Mahe,599,1,1,1,97,0,10,6,13,13,13,501,224,7,499,2,771,26,34,0,6,40,0,0,17,16,1,1,0,0
01-05-2023,Puducherry,34,Pondicherry,600,290,286,146,15571,0,646,469,618,661,1644,7874,17828,1244,6588,1286,32282,101,998,459,456,2997,1543,1084,2117,2819,4,23,821,731
01-05-2023,Puducherry,34,Yanam,601,1,1,3,181,0,6,4,9,9,7,602,464,59,602,0,1128,0,0,0,21,21,0,0,20,35,1,1,0,0
01-05-2023,Punjab,3,Amritsar,27,8,8,12,90055,0,1644,44,1802,1859,3296,30169,49071,0,23855,6314,99706,270,1082,1,77,1160,1,0,6715,10455,12,74,1,0
01-05-2023,Punjab,3,Barnala,605,13,12,15,25528,0,526,0,632,669,386,8925,13016,0,8539,386,25920,47,39,0,0,39,0,0,1392,2201,3,27,0,0
01-05-2023,Punjab,3,Bathinda,28,114,102,415,66334,0,1224,27,1370,1392,4062,20251,32611,0,14770,5481,67577,455,434,0,32,466,0,0,4468,6185,8,55,129,101
01-05-2023,Punjab,3,Fatehgarh Sahib,30,21,18,30,26074,0,565,3,668,699,1463,8447,12563,11,7026,1421,26148,382,208,1,9,218,1,0,1605,2070,5,26,0,0
01-05-2023,Punjab,3,Ferozepur,31,31,29,204,59314,0,1133,48,1234,1261,2707,17478,30000,42,15727,1751,60021,99,542,0,2,547,3,3,3985,5851,6,41,28,1
01-05-2023,Punjab,3,Faridkot,29,4,5,8,30302,0,436,12,511,545,1491,11439,14040,0,9399,2040,31429,77,261,4,24,289,4,0,1784,2675,3,22,0,0
01-05-2023,Punjab,3,Fazilka,651,2,4,10,64685,0,997,61,1042,1069,3162,21953,30649,0,20327,1626,66485,422,583,7,66,656,7,0,4456,6265,5,37,0,0
01-05-2023,Punjab,3,Gurdaspur,32,17,19,52,84262,0,1635,46,1989,2053,5275,21600,44294,42,19905,1695,84569,1035,656,2,19,692,17,15,5591,7809,11,79,0,0
01-05-2023,Punjab,3,Hoshiarpur,33,69,63,151,89811,0,1383,121,1784,1926,2845,38024,40060,200,36318,1706,89958,972,474,0,44,525,7,7,3775,5254,10,69,1,0
01-05-2023,Punjab,3,Jalandhar,34,67,64,238,57986,0,1282,12,1566,1654,3356,20521,28055,12,18380,2141,61283,25,506,9,21,545,18,9,4207,5144,11,68,17,17
01-05-2023,Punjab,3,Kapurthala,35,4,5,11,36762,0,817,21,785,911,1651,16542,16208,29,12106,4436,39656,57,1281,1,139,1434,14,13,2069,3186,8,38,12,2
01-05-2023,Punjab,3,Ludhiana,36,10,9,13,114155,0,2247,70,2358,2487,7152,36475,56626,11,32215,4260,119517,495,1051,22,79,1159,29,7,7902,11362,16,93,13,6
01-05-2023,Punjab,3,Moga,38,1,1,1,45925,0,943,162,948,983,2876,15117,21985,21,10269,4848,47477,89,930,50,144,1130,56,6,3067,4432,5,40,3,3
01-05-2023,Punjab,3,Mansa,37,4,7,11,41561,0,719,36,822,840,3148,9793,21752,98,7851,1942,41948,159,744,42,129,935,62,20,3206,4049,5,33,4,3
01-05-2023,Punjab,3,Pathankot,662,12,10,8,34690,0,753,31,809,831,2329,8751,18619,0,8102,649,34825,17,794,33,299,1126,33,0,2299,2827,5,32,0,0
01-05-2023,Punjab,3,Patiala,41,9,9,17,78163,0,1467,9,1735,1829,3069,24651,38870,0,22393,2258,78851,2035,870,0,39,909,0,0,5134,7127,9,70,1,0
01-05-2023,Punjab,3,Rupnagar,42,22,23,26,33791,0,518,2,838,872,1826,9375,17531,0,7267,2108,34002,92,128,2,6,136,2,0,2167,3103,5,33,0,0
01-05-2023,Punjab,3,Shahid Bhagat Singh Nagar,40,8,7,10,31090,0,561,4,725,792,1290,11849,14872,0,8431,3418,32255,1325,189,0,45,234,0,0,1782,2462,5,30,0,0
01-05-2023,Punjab,3,S.a.s Nagar,608,3,3,93,39101,0,541,7,626,647,2519,11450,19238,27,10561,889,39139,125,262,0,0,289,27,27,2657,3275,4,24,2,2
01-05-2023,Punjab,3,Sri Muktsar Sahib,39,50,61,115,50278,0,804,35,860,894,2967,19437,22742,22,14300,5137,52729,60,336,6,75,439,28,22,3191,4392,4,33,9,9
01-05-2023,Punjab,3,Sangrur,43,103,92,208,81913,0,1778,34,1924,1963,5086,26206,40619,28,20679,5527,84926,400,676,49,155,890,59,10,5561,7454,10,73,2,1
01-05-2023,Punjab,3,Tarn Taran,609,4,3,7,44494,0,914,13,1100,1132,2118,17369,21831,10,14141,3228,49421,70,538,1,17,566,11,10,3068,5035,8,39,0,0
01-05-2023,Rajasthan,8,Ajmer,86,343,485,708,118054,0,1946,1438,1964,1967,6970,43299,54921,10126,41230,2069,126347,2819,8876,6140,7401,31609,15332,9192,9220,11937,13,64,20733,20652
01-05-2023,Rajasthan,8,Alwar,87,447,624,1076,271960,0,3335,2471,3437,3449,13180,100798,140673,15945,91658,9140,295496,6160,18874,9134,12722,54600,23004,13870,15970,24875,15,124,50447,50350
01-05-2023,Rajasthan,8,Banswara,88,154,196,411,163161,0,1960,1036,2079,2119,4714,77692,82824,9373,77277,415,183382,1433,20477,8286,13124,49692,16091,7805,7214,10938,10,91,1216,1206
01-05-2023,Rajasthan,8,Baran,89,435,561,893,114447,0,1611,1376,1614,1618,6631,45997,52121,18768,43185,2812,122413,2136,5664,4928,4761,32810,22385,17457,6920,10744,7,51,9031,9031
01-05-2023,Rajasthan,8,Barmer,90,267,528,985,239793,0,3315,1812,3453,3556,6230,125229,101458,26082,124752,477,259286,2041,27020,17593,21692,90645,41933,24340,10691,15678,16,136,6044,5994
01-05-2023,Rajasthan,8,Bharatpur,91,193,319,481,172859,0,2032,1615,2077,2081,6355,62768,90902,15404,61804,964,188237,2401,14630,10633,13372,51833,23831,13198,10337,17875,10,71,13207,13118
01-05-2023,Rajasthan,8,Bhilwara,92,333,352,706,163645,0,2074,1439,2186,2216,9997,60089,85830,8920,58489,1600,184267,4465,12682,6074,9823,35742,13237,7163,12151,16200,12,74,17141,17087
01-05-2023,Rajasthan,8,Bikaner,93,122,187,288,113421,0,1471,987,1496,1499,2901,44660,56739,6709,44281,379,121820,1102,11932,5389,7708,30738,11098,5709,6908,10612,8,57,7529,7437
01-05-2023,Rajasthan,8,Bundi,94,359,431,586,93532,0,1195,970,1204,1205,5390,33132,42740,4889,31973,1159,96394,1055,6996,3295,4823,19121,7302,4007,6282,8850,5,38,28161,28128
01-05-2023,Rajasthan,8,Chittorgarh,95,190,279,484,98645,0,1642,967,1758,1779,5016,44658,49950,7084,44118,540,113870,905,9622,4354,6098,25463,9743,5389,6092,8154,12,54,5247,5239
01-05-2023,Rajasthan,8,Churu,96,486,584,637,131019,0,1663,1319,1673,1677,7374,43582,69015,11864,42344,1238,141021,2209,9335,5534,7629,33683,16719,11185,9012,12038,9,64,56012,55795
01-05-2023,Rajasthan,8,Dausa,97,166,295,466,113183,0,1348,955,1348,1354,4647,43867,57017,6460,43155,712,123302,1538,12134,5499,7894,31133,11105,5606,6679,11092,7,48,11656,11517
01-05-2023,Rajasthan,8,Dholpur,98,214,255,383,103189,0,1024,895,1018,1033,4244,39028,49284,12036,38536,492,109421,1954,7290,7323,8797,34982,18895,11572,6263,10602,5,34,37990,37958
01-05-2023,Rajasthan,8,Dungarpur,99,169,124,721,121621,0,2088,1503,2101,2117,5025,52908,60652,8854,50124,2784,136489,3331,13936,6818,9953,37802,13913,7095,7322,10582,9,76,4170,4132
01-05-2023,Rajasthan,8,Hanumangarh,101,620,731,870,106961,0,1245,1208,1246,1248,7941,28152,57777,7560,27723,429,113722,617,6982,3793,5071,21854,9801,6008,8397,11455,7,44,37472,37442
